inference_mode,formulation,t,start_reading,end_reading,hidden_state,hidden_active
robust,opt,125,1240,1250,9.308109838457312e-13,0
robust,opt,126,1250,1260,1.1752376849472057e-11,0
robust,opt,127,1260,1270,0.0,0
robust,opt,128,1270,1280,0.0,0
robust,opt,129,1280,1290,1.2281731187613332e-11,0
robust,opt,130,1290,1300,0.0,0
robust,opt,131,1300,1310,1.7078782832413708e-11,0
robust,opt,132,1310,1320,-7.478462293875054e-13,0
robust,opt,133,1320,1330,5.5715432267788856e-12,0
robust,opt,134,1330,1340,7.132072710192006e-13,0
robust,opt,135,1340,1350,0.0,0
robust,opt,136,1350,1360,4.757971794333571e-12,0
robust,opt,137,1360,1370,-7.212008767965017e-13,0
robust,opt,138,1370,1380,0.0,0
robust,opt,139,1380,1390,-6.910028105266974e-13,0
robust,opt,140,1390,1400,7.496225862269057e-12,0
robust,opt,141,1400,1410,5.688782778179302e-12,0
robust,opt,142,1410,1420,-6.936673457857978e-13,0
robust,opt,143,1420,1430,0.0,0
robust,opt,144,1430,1440,9.213962925969099e-12,0
robust,opt,145,1440,1450,0.0,0
robust,opt,146,1450,1460,7.644868890248521,1
robust,opt,147,1460,1470,1.2166267993052315e-11,0
robust,opt,148,1470,1480,6.59650112311283e-12,0
robust,opt,149,1480,1490,0.0,0
robust,opt,150,1490,1500,0.0,0
robust,opt,151,1500,1510,-6.785683126508957e-13,0
robust,opt,152,1510,1520,0.0,0
robust,opt,153,1520,1530,4.4355630279824254e-12,0
robust,opt,154,1530,1540,3.184119634624949e-12,0
robust,opt,155,1540,1550,0.0,0
robust,opt,156,1550,1560,1.5690559962422412e-11,0
robust,opt,157,1560,1570,5.9037219557467324e-12,0
robust,opt,158,1570,1580,7.694297095061302,1
robust,opt,159,1580,1590,13.100000163316516,1
robust,opt,160,1590,1600,7.014389069581739e-12,0
robust,opt,161,1600,1610,-6.963318810448982e-13,0
robust,opt,162,1610,1620,0.0,0
robust,opt,163,1620,1630,0.0,0
robust,opt,164,1630,1640,-7.451816941284051e-13,0
robust,opt,165,1640,1650,1.1735945548707605e-11,0
robust,opt,166,1650,1660,-6.483702463810914e-13,0
robust,opt,167,1660,1670,0.0,0
robust,opt,168,1670,1680,0.0,0
robust,opt,169,1680,1690,3.185007813044649e-12,0
robust,opt,170,1690,1700,-0.0,0
robust,opt,171,1700,1710,9.589662397502252e-12,0
robust,opt,172,1710,1720,0.0,0
robust,opt,173,1720,1730,-6.963318810448982e-13,0
robust,opt,174,1730,1740,-6.838973831690964e-13,0
robust,opt,175,1740,1750,-6.714628852932947e-13,0
robust,opt,176,1750,1760,0.0,0
robust,opt,177,1760,1770,9.603429163007604e-12,0
robust,opt,178,1770,1780,-7.087663789206999e-13,0
robust,opt,179,1780,1790,0.0,0
robust,opt,180,1790,1800,7.132072710192006e-13,0
robust,opt,181,1800,1810,4.47020198635073e-12,0
robust,opt,182,1810,1820,8.755662861403835e-12,0
robust,opt,183,1820,1830,-0.0,0
robust,opt,184,1830,1840,0.0,0
robust,opt,185,1840,1850,5.170530670284279e-12,0
robust,opt,186,1850,1860,6.52722320637622e-12,0
robust,opt,187,1860,1870,6.820322084877262e-12,0
robust,opt,188,1870,1880,-7.362999099314038e-13,0
robust,opt,189,1880,1890,7.220890552162018e-13,0
robust,opt,190,1890,1900,0.0,0
robust,opt,191,1900,1910,1.8136603330276557e-12,0
robust,opt,192,1910,1920,2.6334490144108713e-12,0
robust,opt,193,1920,1930,0.0,0
robust,opt,194,1930,1940,3.3022473644450656e-12,0
robust,opt,195,1940,1950,4.7482018317168695e-12,0
robust,opt,196,1950,1960,8.601119816376013e-12,0
robust,opt,197,1960,1970,6.865619184281968e-13,0
robust,opt,198,1970,1980,0.0,0
robust,opt,199,1980,1990,0.0,0
robust,opt,200,1990,2000,4.1806558215284895e-12,0
robust,opt,201,2000,2010,0.0,0
robust,opt,202,2010,2020,0.0,0
robust,opt,203,2020,2030,0.0,0
robust,opt,204,2030,2040,1.4210854715202004e-12,0
robust,opt,205,2040,2050,0.0,0
robust,opt,206,2050,2060,0.0,0
robust,opt,207,2060,2070,2.474465077284549e-12,0
robust,opt,208,2070,2080,1.2523315717771766e-12,0
robust,opt,209,2080,2090,0.0,0
robust,opt,210,2090,2100,1.219646605932212e-11,0
robust,opt,211,2100,2110,7.621459019446775e-12,0
robust,opt,212,2110,2120,4.1673331452329876e-12,0
robust,opt,213,2120,2130,2.1758594925813668e-11,0
robust,opt,214,2130,2140,6.02984329134415e-12,0
robust,opt,215,2140,2150,0.0,0
robust,opt,216,2150,2160,0.0,0
robust,opt,217,2160,2170,0.0,0
robust,opt,218,2170,2180,2.135180920959101e-12,0
robust,opt,219,2180,2190,0.0,0
robust,opt,220,2190,2200,2.5215385335286555e-12,0
robust,opt,221,2200,2210,0.0,0
robust,opt,222,2210,2220,8.566356513028952e-09,0
robust,opt,223,2220,2230,-7.682743330406083e-13,0
robust,opt,224,2230,2240,0.0,0
robust,opt,225,2240,2250,0.0,0
robust,opt,226,2250,2260,0.0,0
robust,opt,227,2260,2270,5.914380096783134e-12,0
robust,opt,228,2270,2280,1.0021761198686363e-11,0
robust,opt,229,2280,2290,5.915268275202834e-12,0
robust,opt,230,2290,2300,0.0,0
robust,opt,231,2300,2310,4.425793065365724e-12,0
robust,opt,232,2310,2320,-0.0,0
robust,opt,233,2320,2330,4.191313962564891e-12,0
robust,opt,234,2330,2340,0.0,0
robust,opt,235,2340,2350,0.0,0
robust,opt,236,2350,2360,6.539213615042172e-12,0
robust,opt,237,2360,2370,0.0,0
robust,opt,238,2370,2380,-7.096545573404001e-13,0
robust,opt,239,2380,2390,5.348610443434154e-12,0
robust,opt,240,2390,2400,-6.803446694902959e-13,0
robust,opt,241,2400,2410,0.0,0
robust,opt,242,2410,2420,0.0,0
robust,opt,243,2420,2430,0.0,0
robust,opt,244,2430,2440,0.0,0
robust,opt,245,2440,2450,2.682298827494378e-12,0
robust,opt,246,2450,2460,1.6258994151030493e-11,0
robust,opt,247,2460,2470,0.0,0
robust,opt,248,2470,2480,0.0,0
robust,opt,249,2480,2490,1.4281908988778014e-12,0
robust,opt,250,2490,2500,1.2959411321844527e-11,0
robust,opt,251,2500,2510,0.0,0
robust,opt,252,2510,2520,1.1663114918292194e-11,0
robust,opt,253,2520,2530,-7.620570841027074e-13,0
robust,opt,254,2530,2540,1.0397460670219516e-11,0
robust,opt,255,2540,2550,0.0,0
robust,opt,256,2550,2560,0.0,0
robust,opt,257,2560,2570,0.0,0
robust,opt,258,2570,2580,2.724043213220284e-12,0
robust,opt,259,2580,2590,-6.519229600598919e-13,0
robust,opt,260,2590,2600,0.0,0
robust,opt,261,2600,2610,1.1903367180821078e-11,0
robust,opt,262,2610,2620,1.2166267993052315e-11,0
robust,opt,263,2620,2630,1.8029133741492842e-11,0
robust,opt,264,2630,2640,1.2168044349891716e-11,0
robust,opt,265,2640,2650,9.182876681279595e-12,0
robust,opt,266,2650,2660,6.02895511292445e-12,0
robust,opt,267,2660,2670,0.0,0
robust,opt,268,2670,2680,-0.0,0
robust,opt,269,2680,2690,8.87023787754515e-12,0
robust,opt,270,2690,2700,0.0,0
robust,opt,271,2700,2710,-7.069900220812997e-13,0
robust,opt,272,2710,2720,6.598233515120455e-08,0
robust,opt,273,2720,2730,7.212008767965017e-13,0
robust,opt,274,2730,2740,1.0723866239459312e-11,0
robust,opt,275,2740,2750,0.0,0
robust,opt,276,2750,2760,8.188116851215455e-12,0
robust,opt,277,2760,2770,6.481037928551814e-12,0
robust,opt,278,2770,2780,4.433786671143025e-12,0
robust,opt,279,2780,2790,1.1712408820585551e-11,0
robust,opt,280,2790,2800,1.319300224622566e-11,0
robust,opt,281,2800,2810,-7.069900220812997e-13,0
robust,opt,282,2810,2820,0.0,0
robust,opt,283,2820,2830,-7.283063041541027e-13,0
robust,opt,284,2830,2840,0.0,0
robust,opt,285,2840,2850,6.370903804508998e-12,0
robust,opt,286,2850,2860,1.0309086917459354e-11,0
robust,opt,287,2860,2870,6.647127293035737e-12,0
robust,opt,288,2870,2880,1.3498535622602503e-11,0
robust,opt,289,2880,2890,-6.572520305780927e-13,0
robust,opt,290,2890,2900,6.0040861171728466e-12,0
robust,opt,291,2900,2910,7.132072710192006e-13,0
robust,opt,292,2910,2920,-7.167599846980011e-13,0
robust,opt,293,2920,2930,0.0,0
robust,opt,294,2930,2940,0.0,0
robust,opt,295,2940,2950,1.617372902273928e-12,0
robust,opt,296,2950,2960,0.0,0
robust,opt,297,2960,2970,6.838973831690964e-13,0
robust,opt,298,2970,2980,3.937294934530655e-12,0
robust,opt,299,2980,2990,0.0,0
robust,opt,300,2990,3000,0.0,0
robust,opt,301,3000,3010,1.7754686609805503e-12,0
robust,opt,302,3010,3020,0.0,0
robust,opt,303,3020,3030,0.0,0
robust,opt,304,3030,3040,1.1692868895352149e-11,0
robust,opt,305,3040,3050,0.0,0
robust,opt,306,3050,3060,0.0,0
robust,opt,307,3060,3070,3.725020292222325e-12,0
robust,opt,308,3070,3080,1.2384759884298546e-11,0
robust,opt,309,3080,3090,5.679900993982301e-12,0
robust,opt,310,3090,3100,2.3092638912203256e-13,0
robust,opt,311,3100,3110,1.922018100231071e-12,0
robust,opt,312,3110,3120,0.0,0
robust,opt,313,3120,3130,0.0,0
robust,opt,314,3130,3140,6.703082533476845e-12,0
robust,opt,315,3140,3150,0.0,0
robust,opt,316,3150,3160,0.0,0
robust,opt,317,3160,3170,1.1172396341407875e-11,0
robust,opt,318,3170,3180,-7.069900220812997e-13,0
robust,opt,319,3180,3190,-6.767919558114954e-13,0
robust,opt,320,3190,3200,0.0,0
robust,opt,321,3200,3210,1.3770318219030742e-11,0
robust,opt,322,3210,3220,4.860112312599085e-12,0
robust,opt,323,3220,3230,9.022116387313872e-12,0
robust,opt,324,3230,3240,-7.283063041541027e-13,0
robust,opt,325,3240,3250,1.4210854715202004e-12,0
robust,opt,326,3250,3260,-6.830092047493963e-13,0
robust,opt,327,3260,3270,0.0,0
robust,opt,328,3270,3280,0.0,0
robust,opt,329,3280,3290,1.3176126856251358e-11,0
robust,opt,330,3290,3300,0.0,0
robust,opt,331,3300,3310,0.0,0
robust,opt,332,3310,3320,0.0,0
robust,opt,333,3320,3330,1.2281731187613332e-11,0
robust,opt,334,3330,3340,0.0,0
robust,opt,335,3340,3350,9.325873406851315e-12,0
robust,opt,336,3350,3360,0.0,0
robust,opt,337,3360,3370,2.8740121393866502e-09,0
robust,opt,338,3370,3380,0.0,0
robust,opt,339,3380,3390,-7.087663789206999e-13,0
robust,opt,340,3390,3400,-7.087663789206999e-13,0
robust,opt,341,3400,3410,0.0,0
robust,opt,342,3410,3420,5.125677660089423e-12,0
robust,opt,343,3420,3430,1.823430295644357e-12,0
robust,opt,344,3430,3440,-7.052136652418994e-13,0
robust,opt,345,3440,3450,1.1929124354992382e-11,0
robust,opt,346,3450,3460,0.0,0
robust,opt,347,3460,3470,-7.176481631177012e-13,0
robust,opt,348,3470,3480,0.0,0
robust,opt,349,3480,3490,9.098499731408083e-12,0
robust,opt,350,3490,3500,9.555023439133947e-12,0
robust,opt,351,3500,3510,5.6754601018838e-12,0
robust,opt,352,3510,3520,0.0,0
robust,opt,353,3520,3530,0.0,0
robust,opt,354,3530,3540,0.0,0
robust,opt,355,3540,3550,0.0,0
robust,opt,356,3550,3560,0.0,0
robust,opt,357,3560,3570,0.0,0
robust,opt,358,3570,3580,-7.327471962526033e-13,0
robust,opt,359,3580,3590,0.0,0
robust,opt,360,3590,3600,4.353850613370014e-12,0
robust,opt,361,3600,3610,0.0,0
robust,opt,362,3610,3620,0.0,0
robust,opt,363,3620,3630,0.0,0
robust,opt,364,3630,3640,0.0,0
robust,opt,365,3640,3650,0.0,0
robust,opt,366,3650,3660,7.078782005009998e-13,0
robust,opt,367,3660,3670,0.0,0
robust,opt,368,3670,3680,0.0,0
robust,opt,369,3680,3690,1.0007994433181011e-11,0
robust,opt,370,3690,3700,-7.336353746723034e-13,0
robust,opt,371,3700,3710,1.2281731187613332e-11,0
robust,opt,372,3710,3720,6.856737400084967e-13,0
robust,opt,373,3720,3730,0.0,0
robust,opt,374,3730,3740,0.0,0
robust,opt,375,3740,3750,-1.2878587085651816e-13,0
robust,opt,376,3750,3760,3.525180147789797e-12,0
robust,opt,377,3760,3770,-0.0,0
robust,opt,378,3770,3780,0.0,0
robust,opt,379,3780,3790,0.0,0
robust,opt,380,3790,3800,7.291944825738028e-13,0
robust,opt,381,3800,3810,-6.661338147750939e-13,0
robust,opt,382,3810,3820,0.0,0
robust,opt,383,3820,3830,9.586109683823452e-12,0
robust,opt,384,3830,3840,-7.291944825738028e-13,0
robust,opt,385,3840,3850,0.0,0
robust,opt,386,3850,3860,9.014122781536571e-12,0
robust,opt,387,3860,3870,0.0,0
robust,opt,388,3870,3880,9.724276939238052e-12,0
robust,opt,389,3880,3890,0.0,0
robust,opt,390,3890,3900,2.9887203822909214e-12,0
robust,opt,391,3900,3910,0.0,0
robust,opt,392,3910,3920,0.0,0
robust,opt,393,3920,3930,3.233857626128156e-12,0
robust,opt,394,3930,3940,1.7124079931818414e-12,0
robust,opt,395,3940,3950,9.025669100992673e-12,0
robust,opt,396,3950,3960,7.167599846980011e-13,0
robust,opt,397,3960,3970,6.847855615887966e-13,0
robust,opt,398,3970,3980,-7.194245199571014e-13,0
robust,opt,399,3980,3990,0.0,0
robust,opt,400,3990,4000,1.660183102103474e-11,0
robust,opt,401,4000,4010,0.0,0
robust,opt,402,4010,4020,1.0231815394945443e-11,0
robust,opt,403,4020,4030,7.545075675352564e-12,0
robust,opt,404,4030,4040,2.801314735734195e-12,0
robust,opt,405,4040,4050,0.0,0
robust,opt,406,4050,4060,0.0,0
robust,opt,407,4060,4070,0.0,0
robust,opt,408,4070,4080,2.4078516958070395e-12,0
robust,opt,409,4080,4090,1.1692868895352149e-11,0
robust,opt,410,4090,4100,1.3383960606461187e-11,0
robust,opt,411,4100,4110,5.116351786682571e-12,0
robust,opt,412,4110,4120,9.586109683823452e-12,0
robust,opt,413,4120,4130,1.1940670674448484e-11,0
robust,opt,414,4130,4140,0.0,0
robust,opt,415,4140,4150,0.0,0
robust,opt,416,4150,4160,1.0537348771322286e-11,0
robust,opt,417,4160,4170,4.1096015479524795e-12,0
robust,opt,418,4170,4180,4.284572696633404e-12,0
robust,opt,419,4180,4190,-6.572520305780927e-13,0
robust,opt,420,4190,4200,-7.371880883511039e-13,0
robust,opt,421,4200,4210,0.0,0
robust,opt,422,4210,4220,9.725553695716371e-13,0
robust,opt,423,4220,4230,0.0,0
robust,opt,424,4230,4240,-7.078782005009998e-13,0
robust,opt,425,4240,4250,-6.838973831690964e-13,0
robust,opt,426,4250,4260,2.503774965134653e-12,0
robust,opt,427,4260,4270,0.0,0
robust,opt,428,4270,4280,-7.291944825738028e-13,0
robust,opt,429,4280,4290,5.238476319391339e-12,0
robust,opt,430,4290,4300,0.0,0
robust,opt,431,4300,4310,1.2734702181660396e-11,0
robust,opt,432,4310,4320,2.9674041002181184e-12,0
robust,opt,433,4320,4330,4.6487258487104555e-12,0
robust,opt,434,4330,4340,0.0,0
robust,opt,435,4340,4350,4.590994251429947e-12,0
robust,opt,436,4350,4360,0.0,0
robust,opt,437,4360,4370,-7.194245199571014e-13,0
robust,opt,438,4370,4380,0.0,0
robust,opt,439,4380,4390,0.0,0
robust,opt,440,4390,4400,7.664979762012081e-13,0
robust,opt,441,4400,4410,0.0,0
robust,opt,442,4410,4420,6.632028259900835e-12,0
robust,opt,443,4420,4430,1.574651520286352e-11,0
robust,opt,444,4430,4440,-7.158718062783009e-13,0
robust,opt,445,4440,4450,6.679989894564642e-12,0
robust,opt,446,4450,4460,0.0,0
robust,opt,447,4460,4470,1.1305623104362894e-11,0
robust,opt,448,4470,4480,-7.052136652418994e-13,0
robust,opt,449,4480,4490,0.0,0
robust,opt,450,4490,4500,0.0,0
robust,opt,451,4500,4510,3.6415315207705135e-12,0
robust,opt,452,4510,4520,5.46318545957547e-12,0
robust,opt,453,4520,4530,4.092726157978177e-12,0
robust,opt,454,4530,4540,7.132072710192006e-13,0
robust,opt,455,4540,4550,3.957723038183758e-12,0
robust,opt,456,4550,4560,3.4852121189032914e-12,0
robust,opt,457,4560,4570,4.89208673570829e-12,0
robust,opt,458,4570,4580,0.0,0
robust,opt,459,4580,4590,0.0,0
robust,opt,460,4590,4600,-7.416289804496046e-13,0
robust,opt,461,4600,4610,6.7981176243847585e-12,0
robust,opt,462,4610,4620,0.0,0
robust,opt,463,4620,4630,6.746603276042151e-12,0
robust,opt,464,4630,4640,0.0,0
robust,opt,465,4640,4650,4.534150832569139e-12,0
robust,opt,466,4650,4660,1.4443557461163437e-11,0
robust,opt,467,4660,4670,7.403855306620244e-12,0
robust,opt,468,4670,4680,-0.0,0
robust,opt,469,4680,4690,7.451490091625601e-08,0
robust,opt,470,4690,4700,7.650768907296879e-12,0
robust,opt,471,4700,4710,1.9326762412674725e-12,0
robust,opt,472,4710,4720,13.911385783368132,1
robust,opt,473,4720,4730,1.2733814003240695e-11,0
robust,opt,474,4730,4740,13.043135196356097,1
robust,opt,475,4740,4750,22.48673052445327,1
robust,opt,476,4750,4760,-0.0,0
robust,opt,477,4760,4770,-5.853770801422797e-10,0
robust,opt,478,4770,4780,17.594689202469574,1
robust,opt,479,4780,4790,21.700000016372783,1
robust,opt,480,4790,4800,-1.8260948309034575e-12,0
robust,opt,481,4800,4810,9.10000000000504,1
robust,opt,482,4810,4820,7.504488031319179,1
robust,opt,483,4820,4830,5.5706550483591855e-12,0
robust,opt,484,4830,4840,8.600000024064002,1
robust,opt,485,4840,4850,-2.7320368189975852e-12,0
robust,opt,486,4850,4860,8.372070400873444,1
robust,opt,487,4860,4870,1.1368683772161603e-12,0
robust,opt,488,4870,4880,13.613789358366944,1
robust,opt,489,4880,4890,16.367400610223974,1
robust,opt,490,4890,4900,18.337671369553057,1
robust,opt,491,4900,4910,25.63576165406541,1
robust,opt,492,4910,4920,12.236299418957838,1
robust,opt,493,4920,4930,22.20000056615141,1
robust,opt,494,4930,4940,25.590598571397322,1
robust,opt,495,4940,4950,13.868963389392988,1
robust,opt,496,4950,4960,-2.1600499167107046e-12,0
robust,opt,497,4960,4970,23.899999999991905,1
robust,opt,498,4970,4980,-0.0,0
robust,opt,499,4980,4990,0.0,0
robust,opt,500,4990,5000,7.2539623837228575,1
robust,opt,501,5000,5010,11.28159949376562,1
robust,opt,502,5010,5020,8.549350992089563,1
robust,opt,503,5020,5030,5.811351400097919e-12,0
robust,opt,504,5030,5040,4.433786671143025e-12,0
robust,opt,505,5040,5050,1.0008882611600711e-11,0
robust,opt,506,5050,5060,0.0,0
robust,opt,507,5060,5070,0.0,0
robust,opt,508,5070,5080,1.0021317109476513e-11,0
robust,opt,509,5080,5090,1.3433698597964394e-11,0
robust,opt,510,5090,5100,8.30269186735677e-12,0
robust,opt,511,5100,5110,1.376410097009284e-11,0
robust,opt,512,5110,5120,8.125056183416746e-12,0
robust,opt,513,5120,5130,0.0,0
robust,opt,514,5130,5140,0.0,0
robust,opt,515,5140,5150,0.0,0
robust,opt,516,5150,5160,0.0,0
robust,opt,517,5160,5170,0.0,0
robust,opt,518,5170,5180,0.0,0
robust,opt,519,5180,5190,0.0,0
robust,opt,520,5190,5200,0.0,0
robust,opt,521,5200,5210,2.865263581952604e-11,0
robust,opt,522,5210,5220,-7.149836278586008e-13,0
robust,opt,523,5220,5230,-6.608047442568932e-13,0
robust,opt,524,5230,5240,1.3749001936957939e-11,0
robust,opt,525,5240,5250,7.149836278586008e-13,0
robust,opt,526,5250,5260,7.025491299827991e-13,0
robust,opt,527,5260,5270,0.0,0
robust,opt,528,5270,5280,0.0,0
robust,opt,529,5280,5290,0.0,0
robust,opt,530,5290,5300,0.0,0
robust,opt,531,5300,5310,2.972733170736319e-12,0
robust,opt,532,5310,5320,-6.661338147750939e-13,0
robust,opt,533,5320,5330,7.061018436615996e-13,0
robust,opt,534,5330,5340,3.9470648971473565e-12,0
robust,opt,535,5340,5350,0.0,0
robust,opt,536,5350,5360,0.0,0
robust,opt,537,5360,5370,0.0,0
robust,opt,538,5370,5380,1.9344525981068728e-12,0
robust,opt,539,5380,5390,1.1827872015146568e-11,0
robust,opt,540,5390,5400,7.001510482496087e-12,0
robust,opt,541,5400,5410,7.418954339755146e-12,0
robust,opt,542,5410,5420,0.0,0
robust,opt,543,5420,5430,0.0,0
robust,opt,544,5430,5440,-7.034373084024992e-13,0
robust,opt,545,5440,5450,0.0,0
robust,opt,546,5450,5460,0.0,0
robust,opt,547,5460,5470,6.9402261715367786e-12,0
robust,opt,548,5470,5480,-7.016609515630989e-13,0
robust,opt,549,5480,5490,5.4640736379951704e-12,0
robust,opt,550,5490,5500,0.0,0
robust,opt,551,5500,5510,0.0,0
robust,opt,552,5510,5520,5.2304827136140375e-12,0
robust,opt,553,5520,5530,2.3492319201068312e-12,0
robust,opt,554,5530,5540,0.0,0
robust,opt,555,5540,5550,-7.043254868221993e-13,0
robust,opt,556,5550,5560,8.181011423857854e-12,0
robust,opt,557,5560,5570,1.2963852213943028e-11,0
robust,opt,558,5570,5580,1.1693757073771849e-11,0
robust,opt,559,5580,5590,1.4085621558024286e-11,0
robust,opt,560,5590,5600,1.7399415241925453e-12,0
robust,opt,561,5600,5610,0.0,0
robust,opt,562,5610,5620,2.6717295042999467e-11,0
robust,opt,563,5620,5630,-7.105427357601002e-13,0
robust,opt,564,5630,5640,1.5157652910602337e-11,0
robust,opt,565,5640,5650,2.5641710976742615e-12,0
robust,opt,566,5650,5660,0.0,0
robust,opt,567,5660,5670,1.5672137454458834e-07,1
robust,opt,568,5670,5680,0.0,0
robust,opt,569,5680,5690,6.583178446817328e-12,0
robust,opt,570,5690,5700,0.0,0
robust,opt,571,5700,5710,-6.776801342311956e-13,0
robust,opt,572,5710,5720,-6.759037773917953e-13,0
